close,max,min,label
25.1425,33.7737,25.1425,24.4819
24.4819,31.5676,24.4819,22.3067
22.3067,28.5841,22.3067,20.4761
20.4761,28.0938,20.4761,18.9847
18.9847,25.1425,18.9847,18.2627
18.2627,24.4819,18.2627,17.5517
17.5517,22.3067,17.5517,16.7646
16.7646,20.4761,16.7646,16.3242
16.3242,18.9847,16.3242,15.6304
15.6304,18.2627,15.6304,15.4774
15.4774,17.5517,15.4774,15.3345
15.3345,16.7646,15.3345,15.0319
15.0319,16.3242,15.0319,15.7528
15.7528,15.7528,15.0319,14.3062
14.3062,15.7528,14.3062,13.2474
13.2474,15.7528,13.2474,13.2901
13.2901,15.7528,13.2474,14.0663
14.0663,15.7528,13.2474,14.6747
14.6747,14.6747,13.2474,14.4741
14.4741,14.6747,13.2474,14.0842
14.0842,14.6747,13.2901,14.176
14.176,14.6747,14.0663,13.832
13.832,14.6747,13.832,13.1522
13.1522,14.4741,13.1522,13.0833
13.0833,14.176,13.0833,13.5563
13.5563,14.176,13.0833,13.8239
13.8239,13.832,13.0833,13.868
13.868,13.868,13.0833,15.0144
15.0144,15.0144,13.0833,14.7852
14.7852,15.0144,13.5563,17.4438
17.4438,17.4438,13.8239,17.5773
17.5773,17.5773,13.868,16.5251
16.5251,17.5773,14.7852,16.2983
16.2983,17.5773,14.7852,16.6861
16.6861,17.5773,16.2983,17.7768
17.7768,17.7768,16.2983,18.5364
18.5364,18.5364,16.2983,17.5443
17.5443,18.5364,16.2983,17.3851
17.3851,18.5364,16.6861,17.5393
17.5393,18.5364,17.3851,19.8924
19.8924,19.8924,17.3851,18.2438
18.2438,19.8924,17.3851,18.5058
18.5058,19.8924,17.3851,19.552
19.552,19.8924,17.5393,20.6973
20.6973,20.6973,18.2438,21.4914
21.4914,21.4914,18.2438,22.1583
22.1583,22.1583,18.5058,22.3905
22.3905,22.3905,19.552,22.6839
22.6839,22.6839,20.6973,21.6344
21.6344,22.6839,21.4914,22.2277
22.2277,22.6839,21.6344,22.1011
22.1011,22.6839,21.6344,24.8984
24.8984,24.8984,21.6344,22.5442
22.5442,24.8984,21.6344,22.0404
22.0404,24.8984,22.0404,23.1995
23.1995,24.8984,22.0404,25.7105
25.7105,25.7105,22.0404,25.9701
25.9701,25.9701,22.0404,26.1633
26.1633,26.1633,22.0404,26.7924
26.7924,26.7924,23.1995,27.3003
27.3003,27.3003,25.7105,24.7402
24.7402,27.3003,24.7402,29.1608
29.1608,29.1608,24.7402,27.1213
27.1213,29.1608,24.7402,23.6951
23.6951,29.1608,23.6951,27.3294
27.3294,29.1608,23.6951,26.3728
26.3728,29.1608,23.6951,26.7774
26.7774,27.3294,23.6951,24.5406
24.5406,27.3294,23.6951,26.2659
26.2659,27.3294,24.5406,25.8086
25.8086,26.7774,24.5406,28.8992
28.8992,28.8992,24.5406,31.0712
31.0712,31.0712,24.5406,31.3702
31.3702,31.3702,25.8086,29.9836
29.9836,31.3702,25.8086,27.8527
27.8527,31.3702,27.8527,28.0865
28.0865,31.3702,27.8527,27.6996
27.6996,31.3702,27.6996,28.0448
28.0448,29.9836,27.6996,27.458
27.458,28.0865,27.458,26.1826
26.1826,28.0865,26.1826,25.6908
25.6908,28.0448,25.6908,26.4588
26.4588,28.0448,25.6908,25.134
25.134,27.458,25.134,25.7707
25.7707,26.4588,25.134,25.6172
25.6172,26.4588,25.134,23.303
23.303,26.4588,23.303,23.5487
23.5487,25.7707,23.303,21.5152
21.5152,25.7707,21.5152,19.9852
19.9852,25.6172,19.9852,18.6816
18.6816,23.5487,18.6816,18.2594
18.2594,23.5487,18.2594,16.1321
16.1321,21.5152,16.1321,15.4441
15.4441,19.9852,15.4441,14.9346
14.9346,18.6816,14.9346,14.7016
14.7016,18.2594,14.7016,14.6914
14.6914,16.1321,14.6914,14.8959
14.8959,15.4441,14.6914,13.767
13.767,14.9346,13.767,14.3372
14.3372,14.8959,13.767,14.8447
14.8447,14.8959,13.767,15.5711
15.5711,15.5711,13.767,16.234
16.234,16.234,13.767,15.3321
15.3321,16.234,14.3372,17.1777
17.1777,17.1777,14.8447,17.9127
17.9127,17.9127,15.3321,17.9509
17.9509,17.9509,15.3321,18.1113
18.1113,18.1113,15.3321,18.9255
18.9255,18.9255,17.1777,20.0639
20.0639,20.0639,17.9127,19.4166
19.4166,20.0639,17.9509,20.6673
20.6673,20.6673,18.1113,20.2136
20.2136,20.6673,18.9255,20.2048
20.2048,20.6673,19.4166,18.7856
18.7856,20.6673,18.7856,18.8059
18.8059,20.6673,18.7856,17.3981
17.3981,20.2136,17.3981,18.3498
18.3498,20.2048,17.3981,19.593
19.593,19.593,17.3981,20.3667
20.3667,20.3667,17.3981,20.185
20.185,20.3667,17.3981,18.9833
18.9833,20.3667,18.3498,20.6008
20.6008,20.6008,18.9833,20.4432
20.4432,20.6008,18.9833,23.0669
23.0669,23.0669,18.9833,22.0026
22.0026,23.0669,18.9833,25.3438
25.3438,25.3438,20.4432,27.3469
27.3469,27.3469,20.4432,28.6473
28.6473,28.6473,22.0026,28.4422
28.4422,28.6473,22.0026,29.4868
29.4868,29.4868,25.3438,30.1493
30.1493,30.1493,27.3469,32.9074
32.9074,32.9074,28.4422,33.6215
33.6215,33.6215,28.4422,35.6636
35.6636,35.6636,29.4868,36.6381
36.6381,36.6381,30.1493,39.8827
39.8827,39.8827,32.9074,40.3553
40.3553,40.3553,33.6215,42.3473
42.3473,42.3473,35.6636,42.5384
42.5384,42.5384,36.6381,43.8637
43.8637,43.8637,39.8827,45.8728
45.8728,45.8728,40.3553,47.8469
47.8469,47.8469,42.3473,47.638
47.638,47.8469,42.5384,50.3295
50.3295,50.3295,43.8637,50.6181
50.6181,50.6181,45.8728,51.9104
51.9104,51.9104,47.638,52.574
52.574,52.574,47.638,52.0638
52.0638,52.574,50.3295,52.1882
52.1882,52.574,50.6181,55.5545
55.5545,55.5545,51.9104,55.2085
55.2085,55.5545,52.0638,57.7218
57.7218,57.7218,52.0638,57.7041
57.7041,57.7218,52.1882,58.1655
58.1655,58.1655,55.2085,59.7981
59.7981,59.7981,55.2085,58.8133
58.8133,59.7981,57.7041,59.9009
59.9009,59.9009,57.7041,57.9895
57.9895,59.9009,57.9895,57.6831
57.6831,59.9009,57.6831,55.1206
55.1206,59.9009,55.1206,54.1646
54.1646,59.9009,54.1646,51.5072
51.5072,57.9895,51.5072,47.5545
47.5545,57.6831,47.5545,41.0486
41.0486,55.1206,41.0486,41.501
41.501,54.1646,41.0486,39.5506
39.5506,51.5072,39.5506,38.7558
38.7558,47.5545,38.7558,37.9203
37.9203,41.501,37.9203,36.2039
36.2039,41.501,36.2039,37.0097
37.0097,39.5506,36.2039,34.9432
34.9432,38.7558,34.9432,31.5996
31.5996,37.9203,31.5996,29.8294
29.8294,37.0097,29.8294,26.9553
26.9553,37.0097,26.9553,25.8339
25.8339,34.9432,25.8339,23.7519
23.7519,31.5996,23.7519,23.7071
23.7071,29.8294,23.7071,22.6664
22.6664,26.9553,22.6664,22.5584
22.5584,25.8339,22.5584,19.3824
19.3824,23.7519,19.3824,18.9929
18.9929,23.7071,18.9929,17.9306
17.9306,22.6664,17.9306,17.457
17.457,22.5584,17.457,16.3345
16.3345,19.3824,16.3345,15.0764
15.0764,18.9929,15.0764,14.2157
14.2157,17.9306,14.2157,14.1678
14.1678,17.457,14.1678,13.5202
13.5202,16.3345,13.5202,13.1315
13.1315,15.0764,13.1315,12.8734
12.8734,14.2157,12.8734,12.8818
12.8818,14.1678,12.8734,12.956
12.956,13.5202,12.8734,13.0915
13.0915,13.1315,12.8734,13.7869
13.7869,13.7869,12.8734,13.9076
13.9076,13.9076,12.8818,14.4532
14.4532,14.4532,12.956,14.8601
14.8601,14.8601,13.0915,14.3141
14.3141,14.8601,13.7869,14.3929
14.3929,14.8601,13.9076,15.0007
15.0007,15.0007,14.3141,15.4895
15.4895,15.4895,14.3141,15.6492
15.6492,15.6492,14.3141,15.7631
15.7631,15.7631,14.3929,16.7066
16.7066,16.7066,15.0007,17.9394
17.9394,17.9394,15.4895,20.9973
20.9973,20.9973,15.6492,21.4297
21.4297,21.4297,15.7631,22.8868
22.8868,22.8868,16.7066,23.2268
23.2268,23.2268,17.9394,24.432
24.432,24.432,20.9973,25.5
25.5,25.5,21.4297,26.4703
26.4703,26.4703,22.8868,27.1339
27.1339,27.1339,23.2268,28.5192
28.5192,28.5192,24.432,28.3655
28.3655,28.5192,25.5,29.3712
29.3712,29.3712,26.4703,29.842
29.842,29.842,27.1339,30.8859
30.8859,30.8859,28.3655,32.1014
32.1014,32.1014,28.3655,32.0195
32.0195,32.1014,29.3712,32.4358
32.4358,32.4358,29.842,34.3123
34.3123,34.3123,30.8859,34.8543
34.8543,34.8543,32.0195,34.9386
34.9386,34.9386,32.0195,34.9756
34.9756,34.9756,32.4358,35.1561
35.1561,35.1561,34.3123,35.9473
35.9473,35.9473,34.8543,37.0466
37.0466,37.0466,34.9386,39.0826
39.0826,39.0826,34.9756,40.2173
40.2173,40.2173,35.1561,41.5509
41.5509,41.5509,35.9473,41.5329
41.5329,41.5509,37.0466,41.5316
41.5316,41.5509,39.0826,40.6964
40.6964,41.5509,40.2173,40.4446
40.4446,41.5509,40.4446,39.0365
39.0365,41.5329,39.0365,39.1867
39.1867,41.5316,39.0365,37.8246
37.8246,40.6964,37.8246,35.9895
35.9895,40.4446,35.9895,33.57
33.57,39.1867,33.57,32.6305
32.6305,39.1867,32.6305,30.9489
30.9489,37.8246,30.9489,29.4532
29.4532,35.9895,29.4532,28.8299
28.8299,33.57,28.8299,27.65
27.65,32.6305,27.65,26.1053
26.1053,30.9489,26.1053,24.6844
24.6844,29.4532,24.6844,25.0019
25.0019,28.8299,24.6844,25.8951
25.8951,27.65,24.6844,25.2744
25.2744,26.1053,24.6844,24.041
24.041,25.8951,24.041,24.1707
24.1707,25.8951,24.041,24.204
24.204,25.8951,24.041,23.7386
23.7386,25.2744,23.7386,23.392
23.392,24.204,23.392,22.9373
22.9373,24.204,22.9373,21.5557
21.5557,24.204,21.5557,20.98
20.98,23.7386,20.98,20.8392
20.8392,23.392,20.8392,20.3621
20.3621,22.9373,20.3621,20.2747
20.2747,21.5557,20.2747,18.7711
18.7711,20.98,18.7711,17.7281
17.7281,20.8392,17.7281,17.3788
17.3788,20.3621,17.3788,17.5149
17.5149,20.2747,17.3788,17.6381
17.6381,18.7711,17.3788,18.1156
18.1156,18.1156,17.3788,17.2969
17.2969,18.1156,17.2969,16.8081
16.8081,18.1156,16.8081,17.4515
17.4515,18.1156,16.8081,17.521
17.521,18.1156,16.8081,16.5854
16.5854,17.521,16.5854,17.3627
17.3627,17.521,16.5854,17.728
17.728,17.728,16.5854,17.5843
17.5843,17.728,16.5854,18.62
18.62,18.62,16.5854,19.6618
19.6618,19.6618,17.3627,18.8755
18.8755,19.6618,17.5843,19.0208
19.0208,19.6618,17.5843,19.0353
19.0353,19.6618,18.62,17.28
17.28,19.6618,17.28,16.41
16.41,19.0353,16.41,15.5494
15.5494,19.0353,15.5494,16.055
16.055,19.0353,15.5494,16.1234
16.1234,17.28,15.5494,16.5818
16.5818,16.5818,15.5494,17.0043
17.0043,17.0043,15.5494,18.3409
18.3409,18.3409,16.055,18.2909
18.2909,18.3409,16.1234,19.729
19.729,19.729,16.5818,21.2392
21.2392,21.2392,17.0043,23.0136
23.0136,23.0136,18.2909,23.2333
23.2333,23.2333,18.2909,23.4713
23.4713,23.4713,19.729,21.6801
21.6801,23.4713,21.2392,21.2681
21.2681,23.4713,21.2681,20.4567
20.4567,23.4713,20.4567,20.175
20.175,23.4713,20.175,19.6986
19.6986,21.6801,19.6986,18.5822
18.5822,21.2681,18.5822,18.0554
18.0554,20.4567,18.0554,17.3786
17.3786,20.175,17.3786,16.9112
16.9112,19.6986,16.9112,16.3592
16.3592,18.5822,16.3592,16.1661
16.1661,18.0554,16.1661,15.1809
15.1809,17.3786,15.1809,15.8997
15.8997,16.9112,15.1809,15.6676
15.6676,16.3592,15.1809,17.0628
17.0628,17.0628,15.1809,17.3833
17.3833,17.3833,15.1809,16.2585
16.2585,17.3833,15.6676,16.3505
16.3505,17.3833,15.6676,18.0468
18.0468,18.0468,16.2585,18.1299
18.1299,18.1299,16.2585,18.4622
18.4622,18.4622,16.2585,16.7613
16.7613,18.4622,16.3505,16.1459
16.1459,18.4622,16.1459,16.9328
16.9328,18.4622,16.1459,16.6936
16.6936,18.4622,16.1459,15.2866
15.2866,16.9328,15.2866,15.6495
15.6495,16.9328,15.2866,15.7756
15.7756,16.9328,15.2866,15.873
15.873,16.6936,15.2866,14.9129
14.9129,15.873,14.9129,14.8306
14.8306,15.873,14.8306,14.203
14.203,15.873,14.203,14.4998
14.4998,15.873,14.203,13.0476
13.0476,14.9129,13.0476,13.2465
13.2465,14.8306,13.0476,12.0668
12.0668,14.4998,12.0668,11.5408
11.5408,14.4998,11.5408,11.1629
11.1629,13.2465,11.1629,10.8455
10.8455,13.2465,10.8455,5.4112
5.4112,12.0668,5.4112,9.4071
9.4071,11.5408,5.4112,9.5789
9.5789,11.1629,5.4112,9.2621
9.2621,10.8455,5.4112,9.5507
9.5507,9.5789,5.4112,10.2888
10.2888,10.2888,9.2621,10.3957
10.3957,10.3957,9.2621,10.6677
10.6677,10.6677,9.2621,11.2646
11.2646,11.2646,9.5507,11.0215
11.0215,11.2646,10.2888,11.9554
11.9554,11.9554,10.3957,12.1096
12.1096,12.1096,10.6677,13.1983
13.1983,13.1983,11.0215,13.0584
13.0584,13.1983,11.0215,13.8418
13.8418,13.8418,11.9554,13.6851
13.6851,13.8418,12.1096,14.3455
14.3455,14.3455,13.0584,14.2544
14.2544,14.3455,13.0584,14.4942
14.4942,14.4942,13.6851,14.4005
14.4005,14.4942,13.6851,14.9296
14.9296,14.9296,14.2544,14.6985
14.6985,14.9296,14.2544,14.4688
14.4688,14.9296,14.4005,15.1662
15.1662,15.1662,14.4005,14.8709
14.8709,15.1662,14.4688,15.1349
15.1349,15.1662,14.4688,16.2879
16.2879,16.2879,14.4688,15.7094
15.7094,16.2879,14.8709,15.0279
15.0279,16.2879,14.8709,15.1244
15.1244,16.2879,15.0279,15.2036
15.2036,16.2879,15.0279,15.9368
15.9368,15.9368,15.0279,17.1539
17.1539,17.1539,15.0279,16.3662
16.3662,17.1539,15.1244,15.811
15.811,17.1539,15.2036,14.5049
14.5049,17.1539,14.5049,14.6895
14.6895,17.1539,14.5049,16.4572
16.4572,16.4572,14.5049,17.4858
17.4858,17.4858,14.5049,17.417
17.417,17.4858,14.5049,16.2012
16.2012,17.4858,14.6895,15.8961
15.8961,17.4858,15.8961,16.1494
16.1494,17.4858,15.8961,16.2581
16.2581,17.417,15.8961,15.6184
15.6184,16.2581,15.6184,14.4514
14.4514,16.2581,14.4514,12.8574
12.8574,16.2581,12.8574,12.7826
12.7826,16.2581,12.7826,12.1985
12.1985,15.6184,12.1985,11.8522
11.8522,14.4514,11.8522,11.3245
11.3245,12.8574,11.3245,10.7277
10.7277,12.7826,10.7277,9.8162
9.8162,12.1985,9.8162,9.727
9.727,11.8522,9.727,9.9208
9.9208,11.3245,9.727,10.1403
10.1403,10.7277,9.727,9.9203
9.9203,10.1403,9.727,10.4025
10.4025,10.4025,9.727,10.6
10.6,10.6,9.9203,10.8181
10.8181,10.8181,9.9203,11.9335
11.9335,11.9335,9.9203,13.0009
13.0009,13.0009,10.4025,15.7664
15.7664,15.7664,10.6,18.0064
18.0064,18.0064,10.8181,21.1423
21.1423,21.1423,11.9335,22.1883
22.1883,22.1883,13.0009,23.8977
23.8977,23.8977,15.7664,23.9243
23.9243,23.9243,18.0064,27.2295
27.2295,27.2295,21.1423,27.7986
27.7986,27.7986,22.1883,30.2571
30.2571,30.2571,23.8977,32.4667
32.4667,32.4667,23.9243,33.9837
33.9837,33.9837,27.2295,36.085
36.085,36.085,27.7986,38.7584
38.7584,38.7584,30.2571,39.0294
39.0294,39.0294,32.4667,40.3939
40.3939,40.3939,33.9837,41.3001
41.3001,41.3001,36.085,42.386
42.386,42.386,38.7584,42.5379
42.5379,42.5379,39.0294,40.7539
40.7539,42.5379,40.3939,38.0318
38.0318,42.5379,38.0318,39.4165
39.4165,42.5379,38.0318,39.3489
39.3489,42.5379,38.0318,40.8487
40.8487,40.8487,38.0318,39.0452
39.0452,40.8487,38.0318,38.3285
38.3285,40.8487,38.3285,37.3364
37.3364,40.8487,37.3364,36.4954
36.4954,40.8487,36.4954,35.0638
35.0638,39.0452,35.0638,36.2787
36.2787,38.3285,35.0638,36.6384
36.6384,37.3364,35.0638,37.7723
37.7723,37.7723,35.0638,36.1686
36.1686,37.7723,35.0638,36.6793
36.6793,37.7723,36.1686,40.008
40.008,40.008,36.1686,38.8255
38.8255,40.008,36.1686,40.0981
40.0981,40.0981,36.1686,38.8054
38.8054,40.0981,36.6793,40.2377
40.2377,40.2377,38.8054,40.3134
40.3134,40.3134,38.8054,41.0664
41.0664,41.0664,38.8054,42.8628
42.8628,42.8628,38.8054,45.283
45.283,45.283,40.2377,46.0497
46.0497,46.0497,40.3134,45.6454
45.6454,46.0497,41.0664,47.3297
47.3297,47.3297,42.8628,48.6393
48.6393,48.6393,45.283,51.8628
51.8628,51.8628,45.6454,53.2515
53.2515,53.2515,45.6454,50.857
50.857,53.2515,47.3297,51.457
51.457,53.2515,48.6393,52.2782
52.2782,53.2515,50.857,51.6458
51.6458,53.2515,50.857,52.2333
52.2333,52.2782,50.857,51.6382
51.6382,52.2782,51.457,51.48
51.48,52.2782,51.48,51.3444
51.3444,52.2333,51.3444,50.0005
50.0005,52.2333,50.0005,47.6363
47.6363,51.6382,47.6363,45.8151
45.8151,51.48,45.8151,43.7177
43.7177,51.3444,43.7177,40.5761
40.5761,50.0005,40.5761,39.8787
39.8787,47.6363,39.8787,38.8731
38.8731,45.8151,38.8731,36.5444
36.5444,43.7177,36.5444,34.7085
34.7085,40.5761,34.7085,35.8775
35.8775,39.8787,34.7085,36.709
36.709,38.8731,34.7085,36.9428
36.9428,36.9428,34.7085,37.9927
37.9927,37.9927,34.7085,38.21
38.21,38.21,35.8775,39.0527
39.0527,39.0527,36.709,38.5862
38.5862,39.0527,36.9428,38.1573
38.1573,39.0527,37.9927,41.1785
41.1785,41.1785,38.1573,44.2595
44.2595,44.2595,38.1573,45.1311
45.1311,45.1311,38.1573,44.1457
44.1457,45.1311,38.1573,45.6771
45.6771,45.6771,41.1785,45.9023
45.9023,45.9023,44.1457,46.6493
46.6493,46.6493,44.1457,48.1639
48.1639,48.1639,44.1457,48.3008
48.3008,48.3008,45.6771,49.3503
49.3503,49.3503,45.9023,49.7549
49.7549,49.7549,46.6493,50.1798
50.1798,50.1798,48.1639,52.337
52.337,52.337,48.3008,52.0223
52.0223,52.337,49.3503,51.329
51.329,52.337,49.7549,50.0453
50.0453,52.337,50.0453,46.1107
46.1107,52.337,46.1107,47.7302
47.7302,52.0223,46.1107,48.0144
48.0144,51.329,46.1107,48.9976
48.9976,50.0453,46.1107,47.1459
47.1459,48.9976,46.1107,44.9083
44.9083,48.9976,44.9083,43.1372
43.1372,48.9976,43.1372,40.3874
40.3874,48.9976,40.3874,38.6784
38.6784,47.1459,38.6784,33.6474
33.6474,44.9083,33.6474,34.5262
34.5262,43.1372,33.6474,30.7016
30.7016,40.3874,30.7016,27.1108
27.1108,38.6784,27.1108,22.5398
22.5398,34.5262,22.5398,21.4614
21.4614,34.5262,21.4614,15.3648
15.3648,30.7016,15.3648,13.4689
13.4689,27.1108,13.4689,11.814
11.814,22.5398,11.814,10.9721
10.9721,21.4614,10.9721,9.3247
9.3247,15.3648,9.3247,8.974
8.974,13.4689,8.974,8.5616
8.5616,11.814,8.5616,7.9272
7.9272,10.9721,7.9272,7.56
7.56,9.3247,7.56,7.2055
7.2055,8.974,7.2055,6.9776
6.9776,8.5616,6.9776,6.8254
6.8254,7.9272,6.8254,6.8754
6.8754,7.56,6.8254,6.9694
6.9694,7.2055,6.8254,8.2759
8.2759,8.2759,6.8254,8.6795
8.6795,8.6795,6.8254,9.3353
9.3353,9.3353,6.8754,9.9472
9.9472,9.9472,6.9694,11.1513
11.1513,11.1513,8.2759,11.7184
11.7184,11.7184,8.6795,12.1693
12.1693,12.1693,9.3353,12.5339
12.5339,12.5339,9.9472,15.1995
15.1995,15.1995,11.1513,15.8195
15.8195,15.8195,11.7184,16.8448
16.8448,16.8448,12.1693,16.994
16.994,16.994,12.5339,17.4865
17.4865,17.4865,15.1995,16.1731
16.1731,17.4865,15.8195,17.2951
17.2951,17.4865,16.1731,17.9238
17.9238,17.9238,16.1731,18.8184
18.8184,18.8184,16.1731,18.5364
18.5364,18.8184,16.1731,18.8863
18.8863,18.8863,17.2951,18.5963
18.5963,18.8863,17.9238,18.4391
18.4391,18.8863,18.4391,19.08
19.08,19.08,18.4391,18.9064
18.9064,19.08,18.4391,18.8929
18.8929,19.08,18.4391,18.7308
18.7308,19.08,18.4391,18.3873
18.3873,19.08,18.3873,18.3606
18.3606,18.9064,18.3606,18.6239
18.6239,18.8929,18.3606,19.2344
19.2344,19.2344,18.3606,20.1999
20.1999,20.1999,18.3606,19.333
19.333,20.1999,18.3606,19.3822
19.3822,20.1999,18.6239,19.917
19.917,20.1999,19.2344,20.3795
20.3795,20.3795,19.333,20.8739
20.8739,20.8739,19.333,20.4276
20.4276,20.8739,19.3822,21.524
21.524,21.524,19.917,22.5897
22.5897,22.5897,20.3795,24.8687
24.8687,24.8687,20.4276,25.1193
25.1193,25.1193,20.4276,25.7501
25.7501,25.7501,21.524,25.5371
25.5371,25.7501,22.5897,26.3242
26.3242,26.3242,24.8687,26.7012
26.7012,26.7012,25.1193,27.4689
27.4689,27.4689,25.5371,28.3202
28.3202,28.3202,25.5371,28.6458
28.6458,28.6458,26.3242,28.5845
28.5845,28.6458,26.7012,28.7246
28.7246,28.7246,27.4689,29.0473
29.0473,29.0473,28.3202,28.8976
28.8976,29.0473,28.5845,28.9376
28.9376,29.0473,28.5845,28.7461
28.7461,29.0473,28.7246,29.5319
29.5319,29.5319,28.7461,29.275
29.275,29.5319,28.7461,27.2306
27.2306,29.5319,27.2306,25.7935
25.7935,29.5319,25.7935,24.3558
24.3558,29.5319,24.3558,24.5839
24.5839,29.275,24.3558,24.9163
24.9163,27.2306,24.3558,21.8964
21.8964,25.7935,21.8964,19.9556
19.9556,24.9163,19.9556,18.0866
18.0866,24.9163,18.0866,16.8773
16.8773,24.9163,16.8773,16.2406
16.2406,21.8964,16.2406,16.0389
16.0389,19.9556,16.0389,14.5766
14.5766,18.0866,14.5766,14.2807
14.2807,16.8773,14.2807,12.9781
12.9781,16.2406,12.9781,12.2074
12.2074,16.0389,12.2074,11.402
11.402,14.5766,11.402,10.8306
10.8306,14.2807,10.8306,10.2968
10.2968,12.9781,10.2968,10.7368
10.7368,12.2074,10.2968,9.6113
9.6113,11.402,9.6113,9.2139
9.2139,10.8306,9.2139,7.8442
7.8442,10.7368,7.8442,7.5446
7.5446,10.7368,7.5446,6.5343
6.5343,9.6113,6.5343,6.0497
6.0497,9.2139,6.0497,5.7748
5.7748,7.8442,5.7748,5.4155
5.4155,7.5446,5.4155,4.9461
4.9461,6.5343,4.9461,4.8609
4.8609,6.0497,4.8609,5.107
5.107,5.7748,4.8609,5.1982
5.1982,5.4155,4.8609,5.6898
5.6898,5.6898,4.8609,5.6991
5.6991,5.6991,4.8609,6.4442
6.4442,6.4442,5.107,6.7836
6.7836,6.7836,5.1982,7.2256
7.2256,7.2256,5.6898,7.3923
7.3923,7.3923,5.6991,7.9013
7.9013,7.9013,6.4442,7.9404
7.9404,7.9404,6.7836,8.0496
8.0496,8.0496,7.2256,7.886
7.886,8.0496,7.3923,7.835
7.835,8.0496,7.835,7.8547
7.8547,8.0496,7.835,8.051
8.051,8.051,7.835,8.3466
8.3466,8.3466,7.835,7.6102
7.6102,8.3466,7.6102,7.376
7.376,8.3466,7.376,7.4454
7.4454,8.3466,7.376,7.7188
7.7188,8.3466,7.376,7.86
7.86,7.86,7.376,8.012
8.012,8.012,7.376,8.6116
8.6116,8.6116,7.4454,8.8242
8.8242,8.8242,7.7188,8.5353
8.5353,8.8242,7.86,8.2362
8.2362,8.8242,8.012,7.9749
7.9749,8.8242,7.9749,7.8449
7.8449,8.8242,7.8449,8.0944
8.0944,8.5353,7.8449,8.2657
8.2657,8.2657,7.8449,8.9581
8.9581,8.9581,7.8449,8.3816
8.3816,8.9581,7.8449,9.9969
9.9969,9.9969,8.0944,10.7203
10.7203,10.7203,8.2657,14.7063
14.7063,14.7063,8.3816,15.0829
15.0829,15.0829,8.3816,16.5294
16.5294,16.5294,9.9969,17.2088
17.2088,17.2088,10.7203,19.0777
19.0777,19.0777,14.7063,19.0017
19.0017,19.0777,15.0829,22.8475
22.8475,22.8475,16.5294,24.0145
24.0145,24.0145,17.2088,26.9742
26.9742,26.9742,19.0017,26.7562
26.7562,26.9742,19.0017,25.4361
25.4361,26.9742,22.8475,25.6185
25.6185,26.9742,24.0145,24.8387
24.8387,26.9742,24.8387,24.1814
24.1814,26.7562,24.1814,25.507
25.507,25.6185,24.1814,25.2834
25.2834,25.6185,24.1814,25.8267
25.8267,25.8267,24.1814,26.7419
26.7419,26.7419,24.1814,26.9799
26.9799,26.9799,25.2834,25.4076
25.4076,26.9799,25.2834,25.7119
25.7119,26.9799,25.4076,25.7318
25.7318,26.9799,25.4076,25.156
25.156,26.9799,25.156,25.7114
25.7114,25.7318,25.156,25.7904
25.7904,25.7904,25.156,26.2733
26.2733,26.2733,25.156,27.151
27.151,27.151,25.156,28.1554
28.1554,28.1554,25.7114,28.6327
28.6327,28.6327,25.7904,28.6268
28.6268,28.6327,26.2733,28.3845
28.3845,28.6327,27.151,29.2221
29.2221,29.2221,28.1554,29.5948
29.5948,29.5948,28.3845,30.7842
30.7842,30.7842,28.3845,33.6946
33.6946,33.6946,28.3845,35.3999
35.3999,35.3999,29.2221,37.8992
37.8992,37.8992,29.5948,37.4466
37.4466,37.8992,30.7842,36.1242
36.1242,37.8992,33.6946,36.1852
36.1852,37.8992,35.3999,36.8339
36.8339,37.8992,36.1242,38.9262
38.9262,38.9262,36.1242,37.8814
37.8814,38.9262,36.1242,37.3482
37.3482,38.9262,36.1852,36.7272
36.7272,38.9262,36.7272,34.6403
34.6403,38.9262,34.6403,36.7375
36.7375,37.8814,34.6403,37.7275
37.7275,37.7275,34.6403,37.1111
37.1111,37.7275,34.6403,36.7092
36.7092,37.7275,34.6403,38.0911
38.0911,38.0911,36.7092,37.0363
37.0363,38.0911,36.7092,36.1216
36.1216,38.0911,36.1216,36.8084
36.8084,38.0911,36.1216,34.5123
34.5123,38.0911,34.5123,34.6882
34.6882,37.0363,34.5123,35.6479
35.6479,36.8084,34.5123,34.2876
34.2876,36.8084,34.2876,31.5184
31.5184,35.6479,31.5184,30.2524
30.2524,35.6479,30.2524,29.3002
29.3002,35.6479,29.3002,31.5769
31.5769,34.2876,29.3002,33.5874
33.5874,33.5874,29.3002,33.1335
33.1335,33.5874,29.3002,36.8406
36.8406,36.8406,29.3002,35.6602
35.6602,36.8406,31.5769,38.0613
38.0613,38.0613,33.1335,37.9136
37.9136,38.0613,33.1335,39.3468
39.3468,39.3468,35.6602,41.7658
41.7658,41.7658,35.6602,38.0406
38.0406,41.7658,37.9136,34.9541
34.9541,41.7658,34.9541,35.6355
35.6355,41.7658,34.9541,36.7425
36.7425,41.7658,34.9541,36.9058
36.9058,38.0406,34.9541,36.8275
36.8275,36.9058,34.9541,36.7712
36.7712,36.9058,35.6355,37.5499
37.5499,37.5499,36.7425,39.5627
39.5627,39.5627,36.7712,39.2474
39.2474,39.5627,36.7712,39.8365
39.8365,39.8365,36.7712,39.2977
